ID,cb_person_cred_hist_length,loan_amnt,loan_int_rate,loan_intent,loan_percent_income,person_education,person_gender,person_home_ownership,person_income,previous_loan_defaults_on_file,loan_status
36813,4.0,15000.0,17.58,HOMEIMPROVEMENT,0.14,Master,male,OWN,107789.0,Yes,0.0
36814,5.0,7500.0,16.29,HOMEIMPROVEMENT,0.05,Associate,female,RENT,145199.0,Yes,0.0
36815,3.0,10000.0,10.74,EDUCATION,0.08,High School,male,MORTGAGE,120667.0,Yes,0.0
36816,4.0,8500.0,7.51,DEBTCONSOLIDATION,0.17,Associate,female,RENT,51130.0,No,0.0
36817,3.0,7000.0,8.42,DEBTCONSOLIDATION,0.07,Bachelor,male,MORTGAGE,102819.0,Yes,0.0
36818,2.0,5000.0,10.65,VENTURE,0.03,Bachelor,male,RENT,181013.0,Yes,0.0
36819,10.0,17000.0,14.72,DEBTCONSOLIDATION,0.31,Bachelor,male,RENT,55418.0,No,1.0
36820,3.0,5000.0,7.74,MEDICAL,0.1,Bachelor,female,RENT,48785.0,Yes,0.0
36821,4.0,2996.0,7.12,VENTURE,0.07,Bachelor,female,RENT,42713.0,No,0.0
36822,6.0,10000.0,10.88,PERSONAL,0.23,High School,female,RENT,44047.0,Yes,0.0
36823,8.0,7532.0,7.92,PERSONAL,0.14,Bachelor,male,MORTGAGE,54103.0,Yes,0.0
36824,4.0,8000.0,7.96,EDUCATION,0.13,High School,male,RENT,60838.0,Yes,0.0
36825,4.0,9000.0,13.49,HOMEIMPROVEMENT,0.24,Associate,male,RENT,37156.0,No,1.0
36826,6.0,16000.0,12.66,PERSONAL,0.3,Master,male,RENT,53958.0,No,1.0
36827,2.0,4900.0,11.01,PERSONAL,0.07,Associate,male,RENT,65786.0,No,0.0
36828,3.0,5000.0,8.88,PERSONAL,0.1,High School,female,MORTGAGE,48414.0,Yes,0.0
36829,14.0,12000.0,5.79,HOMEIMPROVEMENT,0.14,Bachelor,female,MORTGAGE,84884.0,No,0.0
36830,8.0,10000.0,7.51,PERSONAL,0.07,Bachelor,female,OWN,151062.0,Yes,0.0
36831,4.0,8000.0,6.03,DEBTCONSOLIDATION,0.12,Bachelor,male,MORTGAGE,66758.0,Yes,0.0
36832,7.0,5000.0,15.13,HOMEIMPROVEMENT,0.08,Bachelor,male,RENT,65879.0,No,1.0
36833,2.0,10000.0,11.66,DEBTCONSOLIDATION,0.27,Associate,male,RENT,36767.0,No,1.0
36834,12.0,15000.0,14.83,HOMEIMPROVEMENT,0.14,High School,male,RENT,107204.0,Yes,0.0
36835,2.0,2400.0,12.73,EDUCATION,0.05,High School,female,RENT,49147.0,Yes,0.0
36836,8.0,3162.0,10.06,PERSONAL,0.08,Bachelor,female,RENT,41807.0,No,1.0
36837,3.0,10000.0,9.76,PERSONAL,0.27,High School,female,MORTGAGE,37301.0,No,1.0
36838,6.0,6000.0,13.99,PERSONAL,0.1,High School,male,RENT,59802.0,No,1.0
36839,4.0,3000.0,7.9,PERSONAL,0.13,High School,male,OWN,22364.0,No,1.0
36840,2.0,7000.0,11.01,EDUCATION,0.18,Master,male,RENT,38360.0,Yes,0.0
36841,7.0,4000.0,6.58,MEDICAL,0.03,Master,female,MORTGAGE,115025.0,No,0.0
36842,10.0,11500.0,7.51,HOMEIMPROVEMENT,0.15,Associate,female,MORTGAGE,79180.0,No,0.0
36843,16.0,25000.0,13.8,VENTURE,0.05,Associate,male,RENT,516892.0,No,0.0
36844,10.0,18500.0,11.11,VENTURE,0.2,High School,male,MORTGAGE,93664.0,No,0.0
36845,4.0,16000.0,14.26,HOMEIMPROVEMENT,0.33,Associate,female,RENT,47817.0,No,1.0
36846,2.0,25000.0,15.65,EDUCATION,0.13,High School,male,MORTGAGE,193097.0,Yes,0.0
36847,6.0,5600.0,10.37,DEBTCONSOLIDATION,0.08,High School,female,RENT,68672.0,Yes,0.0
36848,10.0,18000.0,12.18,HOMEIMPROVEMENT,0.15,Master,male,RENT,122723.0,Yes,0.0
36849,3.0,12000.0,10.62,EDUCATION,0.29,Bachelor,female,RENT,41572.0,No,1.0
36850,4.0,12000.0,6.92,DEBTCONSOLIDATION,0.13,High School,male,MORTGAGE,91109.0,Yes,0.0
36851,2.0,2000.0,14.27,VENTURE,0.04,High School,male,MORTGAGE,45361.0,No,0.0
36852,7.0,1300.0,6.54,HOMEIMPROVEMENT,0.02,Associate,male,RENT,78779.0,Yes,0.0
36853,7.0,15000.0,6.03,EDUCATION,0.2,Master,male,OWN,75678.0,Yes,0.0
36854,8.0,7000.0,12.99,EDUCATION,0.13,Bachelor,male,MORTGAGE,53716.0,No,1.0
36855,6.0,8500.0,11.58,MEDICAL,0.24,Bachelor,female,RENT,34802.0,Yes,0.0
36856,5.0,15000.0,12.73,PERSONAL,0.1,Bachelor,female,RENT,147503.0,No,0.0
36857,6.0,9000.0,16.95,MEDICAL,0.04,High School,male,MORTGAGE,230430.0,No,1.0
36858,7.0,3500.0,11.01,DEBTCONSOLIDATION,0.02,Master,male,MORTGAGE,213241.0,Yes,0.0
36859,2.0,20900.0,12.69,PERSONAL,0.21,Bachelor,male,RENT,99197.0,No,0.0
36860,15.0,15000.0,8.88,MEDICAL,0.17,High School,female,RENT,86230.0,No,0.0
36861,2.0,18000.0,5.79,DEBTCONSOLIDATION,0.2,Associate,male,MORTGAGE,90893.0,Yes,0.0
36862,8.0,6400.0,7.88,MEDICAL,0.07,Bachelor,female,RENT,96953.0,Yes,0.0
36863,5.0,2800.0,11.01,DEBTCONSOLIDATION,0.06,Bachelor,female,RENT,49122.0,Yes,0.0
36864,3.0,7000.0,6.76,PERSONAL,0.11,High School,female,RENT,64707.0,Yes,0.0
36865,7.0,9000.0,9.99,PERSONAL,0.22,Master,male,RENT,40781.0,No,1.0
36866,3.0,5400.0,15.21,MEDICAL,0.07,High School,male,MORTGAGE,75581.0,No,1.0
36867,10.0,5000.0,11.01,PERSONAL,0.07,Master,female,RENT,66703.0,Yes,0.0
36868,5.0,2000.0,6.86,VENTURE,0.04,Associate,male,RENT,50084.0,Yes,0.0
36869,3.0,15200.0,16.0,VENTURE,0.32,High School,male,RENT,47996.0,No,1.0
36870,4.0,2292.0,12.95,VENTURE,0.11,Bachelor,female,RENT,20559.0,Yes,0.0
36871,3.0,2000.0,11.71,PERSONAL,0.04,Associate,male,RENT,49002.0,No,0.0
36872,2.0,6000.0,11.83,EDUCATION,0.11,High School,male,MORTGAGE,54832.0,Yes,0.0
36873,9.0,13000.0,9.32,PERSONAL,0.12,Bachelor,female,RENT,109203.0,No,0.0
36874,3.0,3500.0,12.21,EDUCATION,0.07,Associate,female,MORTGAGE,49024.0,Yes,0.0
36875,7.0,10000.0,11.01,VENTURE,0.27,Bachelor,female,RENT,36886.0,No,1.0
36876,10.0,11200.0,9.91,DEBTCONSOLIDATION,0.11,Master,male,RENT,102859.0,Yes,0.0
36877,4.0,15000.0,10.27,VENTURE,0.19,Bachelor,female,MORTGAGE,80460.0,Yes,0.0
36878,3.0,9000.0,10.46,MEDICAL,0.22,Master,male,RENT,40547.0,No,0.0
36879,14.0,9600.0,10.59,PERSONAL,0.07,Doctorate,male,MORTGAGE,145219.0,Yes,0.0
36880,3.0,10000.0,11.01,DEBTCONSOLIDATION,0.34,Master,male,RENT,29550.0,No,1.0
36881,3.0,16000.0,12.69,VENTURE,0.2,Bachelor,female,MORTGAGE,81416.0,Yes,0.0
36882,3.0,5200.0,10.08,VENTURE,0.11,Associate,female,MORTGAGE,48818.0,No,0.0
36883,6.0,1500.0,11.01,EDUCATION,0.03,Associate,female,RENT,53392.0,Yes,0.0
36884,6.0,10000.0,11.01,HOMEIMPROVEMENT,0.11,Master,female,RENT,90998.0,Yes,0.0
36885,2.0,18250.0,14.61,PERSONAL,0.4,Bachelor,female,RENT,45672.0,No,1.0
36886,11.0,3000.0,16.77,VENTURE,0.21,Associate,male,RENT,14060.0,No,1.0
36887,4.0,7500.0,12.18,MEDICAL,0.09,Bachelor,male,RENT,81561.0,Yes,0.0
36888,5.0,5000.0,16.35,VENTURE,0.11,Bachelor,male,RENT,46504.0,No,0.0
36889,3.0,10500.0,9.99,EDUCATION,0.29,Associate,female,RENT,36213.0,No,1.0
36890,3.0,2000.0,11.71,MEDICAL,0.05,Bachelor,female,RENT,42559.0,Yes,0.0
36891,4.0,10000.0,16.89,EDUCATION,0.14,Master,male,RENT,73011.0,Yes,0.0
36892,14.0,11000.0,11.01,VENTURE,0.17,High School,female,MORTGAGE,65041.0,Yes,0.0
36893,3.0,13000.0,10.65,EDUCATION,0.21,Master,male,MORTGAGE,60989.0,Yes,0.0
36894,3.0,5000.0,12.87,PERSONAL,0.1,Associate,male,RENT,51348.0,No,0.0
36895,2.0,1600.0,10.59,VENTURE,0.11,Associate,male,RENT,15134.0,Yes,0.0
36896,8.0,7200.0,11.28,VENTURE,0.11,Bachelor,female,RENT,68393.0,Yes,0.0
36897,9.0,2500.0,14.35,DEBTCONSOLIDATION,0.03,Master,male,RENT,88929.0,No,0.0
36898,4.0,12000.0,8.62,EDUCATION,0.32,Associate,female,MORTGAGE,37085.0,Yes,0.0
36899,2.0,4800.0,11.01,PERSONAL,0.07,High School,male,MORTGAGE,66431.0,No,0.0
36900,10.0,3000.0,13.52,EDUCATION,0.09,Associate,female,RENT,33836.0,No,0.0
36901,13.0,5000.0,15.0,PERSONAL,0.05,High School,male,MORTGAGE,104895.0,Yes,0.0
36902,3.0,6000.0,11.37,MEDICAL,0.1,High School,female,RENT,61036.0,No,0.0
36903,11.0,1250.0,11.83,HOMEIMPROVEMENT,0.03,High School,male,OWN,36178.0,Yes,0.0
36904,8.0,18000.0,9.99,HOMEIMPROVEMENT,0.22,Master,female,RENT,80096.0,Yes,0.0
36905,4.0,10000.0,10.59,PERSONAL,0.08,High School,male,MORTGAGE,121264.0,Yes,0.0
36906,14.0,10400.0,7.66,PERSONAL,0.24,Master,female,RENT,44050.0,No,0.0
36907,6.0,7000.0,6.62,VENTURE,0.06,Bachelor,female,MORTGAGE,116071.0,Yes,0.0
36908,2.0,5000.0,15.33,HOMEIMPROVEMENT,0.05,Bachelor,female,MORTGAGE,95755.0,No,1.0
36909,7.0,7000.0,7.74,MEDICAL,0.06,High School,female,RENT,126856.0,Yes,0.0
36910,4.0,12000.0,12.61,VENTURE,0.15,Associate,male,OWN,78867.0,Yes,0.0
36911,2.0,5000.0,7.49,MEDICAL,0.07,Bachelor,female,RENT,70652.0,No,0.0
36912,3.0,20400.0,11.71,PERSONAL,0.15,High School,female,MORTGAGE,135475.0,Yes,0.0
36913,2.0,15000.0,15.27,VENTURE,0.07,Bachelor,female,RENT,222973.0,Yes,0.0
36914,3.0,3000.0,10.19,DEBTCONSOLIDATION,0.06,High School,male,RENT,50325.0,Yes,0.0
36915,4.0,1500.0,13.99,EDUCATION,0.14,Master,male,RENT,10951.0,No,1.0
36916,3.0,1800.0,12.42,MEDICAL,0.03,Bachelor,male,MORTGAGE,70412.0,Yes,0.0
36917,10.0,9600.0,14.61,MEDICAL,0.22,Bachelor,male,RENT,44408.0,No,1.0
36918,2.0,25000.0,15.33,EDUCATION,0.31,Bachelor,female,RENT,80269.0,No,1.0
36919,2.0,5000.0,6.91,EDUCATION,0.14,Bachelor,female,RENT,35384.0,Yes,0.0
36920,10.0,3600.0,9.53,VENTURE,0.08,Bachelor,male,MORTGAGE,42672.0,Yes,0.0
36921,4.0,2100.0,11.01,PERSONAL,0.02,Bachelor,male,MORTGAGE,89594.0,No,1.0
36922,6.0,5000.0,12.53,DEBTCONSOLIDATION,0.1,Bachelor,male,MORTGAGE,48126.0,Yes,0.0
36923,8.0,10825.0,10.99,MEDICAL,0.2,High School,male,OWN,54764.0,No,0.0
36924,2.0,30000.0,10.65,MEDICAL,0.34,Bachelor,female,RENT,87553.0,No,1.0
36925,5.0,25000.0,16.82,MEDICAL,0.34,High School,female,MORTGAGE,73413.0,No,1.0
36926,3.0,5600.0,16.49,DEBTCONSOLIDATION,0.12,Associate,male,MORTGAGE,47281.0,No,1.0
36927,3.0,25000.0,11.12,VENTURE,0.21,Associate,male,MORTGAGE,118254.0,No,0.0
36928,3.0,6000.0,7.51,DEBTCONSOLIDATION,0.13,Master,male,MORTGAGE,47106.0,Yes,0.0
36929,3.0,16000.0,15.89,MEDICAL,0.2,High School,female,OWN,81347.0,No,0.0
36930,7.0,5325.0,10.38,MEDICAL,0.04,Associate,male,MORTGAGE,143699.0,No,0.0
36931,4.0,10000.0,5.42,EDUCATION,0.16,High School,female,RENT,61951.0,No,1.0
36932,4.0,12800.0,12.73,VENTURE,0.24,Bachelor,male,RENT,54130.0,Yes,0.0
36933,11.0,10000.0,12.69,DEBTCONSOLIDATION,0.09,Bachelor,male,MORTGAGE,116422.0,Yes,0.0
36934,4.0,10000.0,7.49,VENTURE,0.1,Associate,male,MORTGAGE,96986.0,No,0.0
36935,4.0,6264.0,11.97,DEBTCONSOLIDATION,0.11,High School,male,RENT,56509.0,Yes,0.0
36936,9.0,4800.0,13.35,PERSONAL,0.07,Associate,female,RENT,73314.0,Yes,0.0
36937,2.0,4608.0,9.39,HOMEIMPROVEMENT,0.36,Associate,male,OWN,12723.0,No,1.0
36938,14.0,3069.0,6.95,EDUCATION,0.04,High School,female,RENT,78199.0,Yes,0.0
36939,8.0,16065.0,11.95,EDUCATION,0.19,Associate,female,MORTGAGE,84757.0,Yes,0.0
36940,2.0,14000.0,9.99,MEDICAL,0.15,Master,male,MORTGAGE,91033.0,No,1.0
36941,3.0,6000.0,14.27,EDUCATION,0.16,Bachelor,female,RENT,37144.0,No,1.0
36942,4.0,2000.0,11.01,HOMEIMPROVEMENT,0.03,Associate,female,MORTGAGE,73071.0,Yes,0.0
36943,4.0,7250.0,10.65,MEDICAL,0.1,Associate,female,RENT,75937.0,No,0.0
36944,9.0,5725.0,14.79,VENTURE,0.21,Bachelor,female,MORTGAGE,27736.0,No,1.0
36945,8.0,24000.0,7.11,VENTURE,0.13,Associate,female,OWN,180914.0,No,0.0
36946,4.0,6000.0,11.49,EDUCATION,0.2,Master,male,OWN,29694.0,Yes,0.0
36947,2.0,1500.0,13.99,VENTURE,0.03,Master,male,RENT,48980.0,No,0.0
36948,17.0,6000.0,11.36,VENTURE,0.07,Associate,female,OWN,87359.0,Yes,0.0
36949,6.0,5000.0,14.96,DEBTCONSOLIDATION,0.12,Bachelor,male,OWN,40295.0,No,0.0
36950,3.0,16750.0,11.99,DEBTCONSOLIDATION,0.3,Master,male,RENT,56749.0,No,1.0
36951,13.0,10000.0,16.35,EDUCATION,0.11,Associate,male,MORTGAGE,93374.0,No,0.0
36952,3.0,11875.0,10.38,EDUCATION,0.14,High School,male,MORTGAGE,87466.0,Yes,0.0
36953,5.0,14000.0,17.56,EDUCATION,0.11,High School,male,RENT,125041.0,Yes,0.0
36954,3.0,3000.0,14.11,EDUCATION,0.03,Associate,female,MORTGAGE,90979.0,Yes,0.0
36955,22.0,5000.0,12.61,MEDICAL,0.16,Bachelor,male,RENT,31111.0,No,1.0
36956,3.0,12200.0,7.29,DEBTCONSOLIDATION,0.12,High School,female,MORTGAGE,104582.0,Yes,0.0
36957,3.0,1552.0,7.16,PERSONAL,0.04,High School,female,RENT,35631.0,No,0.0
36958,7.0,12000.0,11.01,EDUCATION,0.15,Master,male,MORTGAGE,78762.0,No,0.0
36959,18.0,12000.0,11.43,PERSONAL,0.06,High School,female,MORTGAGE,210481.0,Yes,0.0
36960,8.0,15000.0,8.49,DEBTCONSOLIDATION,0.07,High School,female,MORTGAGE,210859.0,Yes,0.0
36961,3.0,15000.0,7.88,DEBTCONSOLIDATION,0.17,Master,female,MORTGAGE,87384.0,Yes,0.0
36962,11.0,7500.0,9.01,HOMEIMPROVEMENT,0.31,Master,male,RENT,24111.0,No,1.0
36963,4.0,5000.0,6.62,HOMEIMPROVEMENT,0.05,Bachelor,male,RENT,94603.0,No,1.0
36964,4.0,4500.0,10.99,VENTURE,0.09,Master,female,RENT,47690.0,Yes,0.0
36965,4.0,10000.0,16.87,DEBTCONSOLIDATION,0.19,High School,male,RENT,52832.0,No,1.0
36966,10.0,7000.0,7.14,VENTURE,0.1,Bachelor,male,MORTGAGE,72606.0,Yes,0.0
36967,3.0,13000.0,13.66,EDUCATION,0.16,High School,male,RENT,79024.0,Yes,0.0
36968,3.0,4000.0,16.49,EDUCATION,0.11,Associate,male,RENT,37011.0,Yes,0.0
36969,7.0,8875.0,11.99,HOMEIMPROVEMENT,0.1,Master,female,MORTGAGE,88236.0,Yes,0.0
36970,5.0,5000.0,11.83,VENTURE,0.05,Associate,female,RENT,102814.0,Yes,0.0
36971,10.0,16000.0,10.0,VENTURE,0.29,High School,female,RENT,55197.0,No,1.0
36972,3.0,20000.0,16.96,VENTURE,0.1,Master,male,MORTGAGE,192994.0,No,0.0
36973,8.0,15000.0,14.02,MEDICAL,0.42,Bachelor,male,RENT,35639.0,No,1.0
36974,5.0,9500.0,11.01,EDUCATION,0.16,High School,female,RENT,59917.0,No,1.0
36975,14.0,10000.0,15.95,HOMEIMPROVEMENT,0.14,Associate,male,RENT,73049.0,Yes,0.0
36976,5.0,12000.0,6.91,EDUCATION,0.16,Associate,female,RENT,75924.0,No,0.0
36977,3.0,25000.0,11.48,HOMEIMPROVEMENT,0.21,Associate,female,MORTGAGE,120810.0,No,0.0
36978,9.0,3600.0,15.27,EDUCATION,0.04,Master,male,RENT,90568.0,Yes,0.0
36979,2.0,10000.0,11.01,EDUCATION,0.2,Bachelor,female,RENT,49222.0,Yes,0.0
36980,6.0,8967.0,17.78,EDUCATION,0.2,High School,male,RENT,44048.0,No,1.0
36981,6.0,18000.0,11.01,MEDICAL,0.15,Bachelor,male,MORTGAGE,121092.0,No,0.0
36982,3.0,6442.0,10.44,PERSONAL,0.09,High School,female,MORTGAGE,75506.0,Yes,0.0
36983,3.0,2000.0,7.29,VENTURE,0.07,Associate,female,RENT,27520.0,No,0.0
36984,7.0,10000.0,10.75,PERSONAL,0.12,Bachelor,male,RENT,82934.0,Yes,0.0
36985,3.0,3000.0,6.25,MEDICAL,0.08,Bachelor,male,RENT,37211.0,Yes,0.0
36986,10.0,25000.0,11.36,VENTURE,0.18,Bachelor,female,MORTGAGE,139745.0,Yes,0.0
36987,13.0,7134.0,15.48,MEDICAL,0.17,Bachelor,male,RENT,43180.0,No,1.0
36988,5.0,16000.0,7.3,EDUCATION,0.16,Associate,male,MORTGAGE,97093.0,No,0.0
36989,9.0,14500.0,6.17,MEDICAL,0.37,Associate,male,RENT,39389.0,No,1.0
36990,5.0,10000.0,7.49,VENTURE,0.13,Bachelor,male,MORTGAGE,78694.0,Yes,0.0
36991,3.0,3000.0,7.9,EDUCATION,0.03,Master,male,MORTGAGE,115835.0,Yes,0.0
36992,17.0,12000.0,7.51,VENTURE,0.11,Bachelor,male,MORTGAGE,106499.0,No,0.0
36993,3.0,5500.0,8.0,VENTURE,0.08,Master,male,MORTGAGE,69454.0,No,0.0
36994,6.0,25000.0,17.78,DEBTCONSOLIDATION,0.38,Associate,female,RENT,65897.0,No,1.0
36995,13.0,7000.0,8.9,EDUCATION,0.06,High School,male,RENT,118105.0,Yes,0.0
36996,8.0,1200.0,11.01,MEDICAL,0.02,High School,male,OTHER,48931.0,No,0.0
36997,4.0,8774.0,10.85,EDUCATION,0.02,Bachelor,male,MORTGAGE,507052.0,No,0.0
36998,2.0,3000.0,5.99,EDUCATION,0.05,High School,female,RENT,63395.0,No,0.0
36999,3.0,3500.0,12.53,MEDICAL,0.06,Bachelor,female,RENT,55019.0,No,0.0
37000,2.0,16000.0,14.79,VENTURE,0.13,Bachelor,female,MORTGAGE,121152.0,No,0.0
37001,16.0,10500.0,7.51,PERSONAL,0.29,Associate,male,RENT,35760.0,No,1.0
37002,3.0,10000.0,14.75,VENTURE,0.22,Associate,male,RENT,46239.0,Yes,0.0
37003,2.0,12500.0,11.89,EDUCATION,0.17,Associate,male,RENT,73029.0,Yes,0.0
37004,8.0,17395.0,13.61,DEBTCONSOLIDATION,0.21,Bachelor,female,MORTGAGE,84412.0,No,1.0
37005,3.0,10000.0,13.22,VENTURE,0.25,High School,male,RENT,39541.0,No,1.0
37006,4.0,15000.0,9.2,DEBTCONSOLIDATION,0.22,Master,male,MORTGAGE,67133.0,Yes,0.0
37007,14.0,10000.0,17.27,PERSONAL,0.03,High School,female,MORTGAGE,360959.0,Yes,0.0
37008,6.0,11200.0,7.88,DEBTCONSOLIDATION,0.14,Associate,female,MORTGAGE,78897.0,No,0.0
37009,3.0,2400.0,11.71,EDUCATION,0.07,Associate,male,MORTGAGE,36893.0,Yes,0.0
37010,4.0,15000.0,13.44,DEBTCONSOLIDATION,0.16,High School,male,RENT,94664.0,No,1.0
37011,7.0,17400.0,7.88,VENTURE,0.09,Master,female,MORTGAGE,192658.0,No,0.0
37012,4.0,15000.0,13.57,PERSONAL,0.28,High School,female,MORTGAGE,54493.0,No,0.0
37013,16.0,25000.0,16.82,HOMEIMPROVEMENT,0.13,Associate,female,RENT,190794.0,No,1.0
37014,2.0,20000.0,6.54,PERSONAL,0.2,Master,female,MORTGAGE,98523.0,Yes,0.0
37015,5.0,7500.0,7.74,DEBTCONSOLIDATION,0.19,Bachelor,male,MORTGAGE,38516.0,Yes,0.0
37016,10.0,2800.0,12.69,HOMEIMPROVEMENT,0.04,Master,female,RENT,71508.0,No,1.0
37017,9.0,2550.0,11.36,EDUCATION,0.03,High School,female,RENT,80286.0,Yes,0.0
37018,2.0,15000.0,7.06,EDUCATION,0.22,High School,male,MORTGAGE,66830.0,Yes,0.0
37019,2.0,4000.0,8.94,VENTURE,0.07,Bachelor,male,MORTGAGE,59698.0,No,0.0
37020,4.0,3825.0,14.65,VENTURE,0.14,High School,male,OWN,26535.0,Yes,0.0
37021,3.0,8600.0,13.11,EDUCATION,0.06,Associate,male,MORTGAGE,136061.0,Yes,0.0
37022,2.0,24000.0,10.62,EDUCATION,0.46,Bachelor,female,MORTGAGE,52728.0,Yes,0.0
37023,10.0,6000.0,7.3,PERSONAL,0.06,Associate,female,MORTGAGE,96662.0,No,0.0
37024,4.0,11000.0,5.79,HOMEIMPROVEMENT,0.17,Associate,female,RENT,64527.0,Yes,0.0
37025,9.0,16000.0,9.06,VENTURE,0.26,Bachelor,male,MORTGAGE,60747.0,Yes,0.0
37026,4.0,22000.0,10.25,DEBTCONSOLIDATION,0.3,High School,female,RENT,73044.0,No,1.0
37027,6.0,6000.0,7.51,VENTURE,0.04,High School,male,MORTGAGE,146298.0,Yes,0.0
37028,9.0,10000.0,12.42,PERSONAL,0.14,Associate,female,RENT,73282.0,Yes,0.0
37029,4.0,1500.0,6.54,MEDICAL,0.02,High School,male,MORTGAGE,90553.0,No,0.0
37030,16.0,6338.0,9.45,DEBTCONSOLIDATION,0.07,Associate,male,MORTGAGE,93135.0,Yes,0.0
37031,4.0,8000.0,12.99,PERSONAL,0.11,Master,female,RENT,75277.0,No,0.0
37032,10.0,5000.0,11.49,VENTURE,0.1,High School,male,RENT,51530.0,No,0.0
37033,3.0,10000.0,10.87,HOMEIMPROVEMENT,0.1,Master,male,RENT,103122.0,Yes,0.0
37034,7.0,5200.0,5.42,PERSONAL,0.14,Associate,female,RENT,36633.0,Yes,0.0
37035,6.0,4646.0,6.07,PERSONAL,0.09,Associate,male,RENT,52756.0,Yes,0.0
37036,3.0,9600.0,8.94,PERSONAL,0.11,High School,female,RENT,88756.0,No,1.0
37037,5.0,6000.0,7.51,EDUCATION,0.11,High School,female,RENT,54924.0,No,0.0
37038,2.0,2500.0,7.51,DEBTCONSOLIDATION,0.06,Master,male,RENT,43016.0,Yes,0.0
37039,5.0,1533.0,14.13,EDUCATION,0.14,High School,female,RENT,10807.0,No,1.0
37040,5.0,12758.0,11.01,HOMEIMPROVEMENT,0.15,Associate,female,RENT,84993.0,No,0.0
37041,4.0,4800.0,14.54,VENTURE,0.12,High School,male,RENT,40548.0,Yes,0.0
37042,13.0,16000.0,11.99,MEDICAL,0.12,Associate,male,MORTGAGE,132929.0,Yes,0.0
37043,4.0,10000.0,7.51,EDUCATION,0.09,Bachelor,male,MORTGAGE,106626.0,Yes,0.0
37044,12.0,24000.0,14.91,DEBTCONSOLIDATION,0.24,Associate,female,MORTGAGE,100546.0,No,1.0
37045,15.0,4000.0,11.01,EDUCATION,0.06,Master,female,OWN,70077.0,Yes,0.0
37046,14.0,24250.0,14.22,MEDICAL,0.2,Associate,male,MORTGAGE,119453.0,No,1.0
37047,7.0,4000.0,10.37,PERSONAL,0.07,High School,female,MORTGAGE,56300.0,No,0.0
37048,4.0,1200.0,8.0,PERSONAL,0.02,Associate,male,RENT,48675.0,No,0.0
37049,7.0,18000.0,10.99,PERSONAL,0.14,Bachelor,female,MORTGAGE,125588.0,No,0.0
37050,6.0,10000.0,14.11,PERSONAL,0.09,Bachelor,female,MORTGAGE,106516.0,No,1.0
37051,2.0,7500.0,9.63,EDUCATION,0.17,High School,male,OWN,43994.0,Yes,0.0
37052,5.0,6775.0,10.59,PERSONAL,0.07,Associate,male,MORTGAGE,94652.0,No,1.0
37053,8.0,1500.0,12.26,MEDICAL,0.03,Doctorate,female,RENT,46509.0,Yes,0.0
37054,2.0,5000.0,12.69,EDUCATION,0.14,Associate,male,RENT,36883.0,No,1.0
37055,8.0,10000.0,9.88,PERSONAL,0.14,Bachelor,male,MORTGAGE,73480.0,No,0.0
37056,11.0,25000.0,13.8,EDUCATION,0.05,Bachelor,female,RENT,516694.0,Yes,0.0
37057,4.0,4000.0,11.8,VENTURE,0.07,Bachelor,male,RENT,57563.0,Yes,0.0
37058,2.0,2500.0,10.99,VENTURE,0.04,Associate,female,MORTGAGE,61576.0,Yes,0.0
37059,12.0,10000.0,13.49,MEDICAL,0.13,High School,male,MORTGAGE,78769.0,Yes,0.0
37060,3.0,10000.0,14.91,EDUCATION,0.22,Doctorate,female,RENT,46436.0,No,0.0
37061,9.0,10475.0,7.88,EDUCATION,0.16,High School,male,MORTGAGE,64880.0,Yes,0.0
37062,2.0,9000.0,7.14,MEDICAL,0.22,High School,male,RENT,40391.0,Yes,0.0
37063,4.0,6000.0,10.99,DEBTCONSOLIDATION,0.11,High School,male,RENT,57103.0,Yes,0.0
37064,3.0,10000.0,5.44,MEDICAL,0.07,Bachelor,male,MORTGAGE,144791.0,No,0.0
37065,3.0,10000.0,13.89,MEDICAL,0.14,Associate,male,MORTGAGE,69402.0,No,1.0
37066,7.0,3581.0,16.09,MEDICAL,0.1,Master,female,RENT,34512.0,No,1.0
37067,9.0,20000.0,10.46,EDUCATION,0.14,Associate,male,RENT,139678.0,No,0.0
37068,4.0,5000.0,10.75,VENTURE,0.05,High School,male,MORTGAGE,108939.0,Yes,0.0
37069,11.0,5000.0,12.91,VENTURE,0.08,High School,male,MORTGAGE,65929.0,No,1.0
37070,2.0,6000.0,9.99,PERSONAL,0.05,High School,female,MORTGAGE,110239.0,No,0.0
37071,6.0,10729.0,14.98,MEDICAL,0.27,Associate,female,RENT,39441.0,No,1.0
37072,3.0,17000.0,9.88,VENTURE,0.08,High School,male,RENT,210866.0,Yes,0.0
37073,3.0,7000.0,7.49,VENTURE,0.19,Bachelor,female,OWN,37107.0,No,0.0
37074,8.0,23839.0,17.15,EDUCATION,0.3,Associate,male,MORTGAGE,79074.0,Yes,0.0
37075,2.0,9000.0,7.51,EDUCATION,0.27,Bachelor,male,RENT,33230.0,No,1.0
37076,8.0,15000.0,6.54,HOMEIMPROVEMENT,0.21,Associate,female,MORTGAGE,72619.0,No,0.0
37077,3.0,5000.0,11.35,PERSONAL,0.12,Associate,female,RENT,41333.0,No,1.0
37078,10.0,3000.0,11.83,VENTURE,0.05,Associate,male,RENT,59084.0,No,0.0
